"Hours since thread went live","Wind Breaker - Episode 8 discussion"
33.75,925
33.833333333333336,929
33.916666666666664,926
34,932
34.083333333333336,931
34.166666666666664,929
34.25,929
34.333333333333336,933
34.416666666666664,936
34.5,927
34.583333333333336,932
34.666666666666664,930
34.75,934
34.833333333333336,928
34.916666666666664,926
35,930
35.083333333333336,929
35.166666666666664,927
35.25,929
35.333333333333336,931
35.416666666666664,924
35.5,929
35.583333333333336,933
35.666666666666664,932
35.75,936
35.833333333333336,931
35.916666666666664,933
36,934
36.083333333333336,937
36.166666666666664,936
36.25,938
36.333333333333336,939
36.416666666666664,934
36.5,940
36.583333333333336,939
36.666666666666664,933
36.75,941
36.833333333333336,940
36.916666666666664,939
37,941
37.083333333333336,940
37.166666666666664,945
37.25,936
37.333333333333336,941
37.416666666666664,939
37.5,935
37.583333333333336,939
37.666666666666664,936
37.75,944
37.833333333333336,935
37.916666666666664,944
38,935
38.083333333333336,945
38.166666666666664,936
38.25,940
38.333333333333336,939
38.416666666666664,941
38.5,943
38.583333333333336,939
38.666666666666664,939
38.75,939
38.833333333333336,941
38.916666666666664,941
39,942
39.083333333333336,945
39.166666666666664,944
39.25,940
39.333333333333336,942
39.416666666666664,941
39.5,941
39.583333333333336,939
39.666666666666664,946
39.75,942
39.833333333333336,948
39.916666666666664,950
40,944
40.083333333333336,941
40.166666666666664,942
40.25,949
40.333333333333336,944
40.416666666666664,943
40.5,946
40.583333333333336,944
40.666666666666664,943
40.75,945
40.833333333333336,948
40.916666666666664,945
41,945
41.083333333333336,946
41.166666666666664,946
41.25,950
41.333333333333336,950
41.416666666666664,949
41.5,947
41.583333333333336,945
41.666666666666664,944
41.75,943
41.833333333333336,947
41.916666666666664,949
42,946
42.083333333333336,948
42.166666666666664,950
42.25,954
42.333333333333336,946
42.416666666666664,951
42.5,951
42.583333333333336,953
42.666666666666664,950
42.75,947
42.833333333333336,952
42.916666666666664,945
43,951
43.083333333333336,952
43.166666666666664,947
43.25,943
43.333333333333336,950
43.416666666666664,949
43.5,948
43.583333333333336,947
43.666666666666664,947
43.75,948
43.833333333333336,951
43.916666666666664,954
44,954
44.083333333333336,958
44.166666666666664,956
44.25,955
44.333333333333336,956
44.416666666666664,961
44.5,959
44.583333333333336,956
44.666666666666664,953
44.75,959
44.833333333333336,955
44.916666666666664,963
45,957
45.083333333333336,960
45.166666666666664,961
45.25,960
45.333333333333336,956
45.416666666666664,955
45.5,961
45.583333333333336,956
45.666666666666664,957
45.75,961
45.833333333333336,956
45.916666666666664,959
46,953
46.083333333333336,956
46.166666666666664,958
46.25,956
46.333333333333336,957
46.416666666666664,955
46.5,960
46.583333333333336,956
46.666666666666664,956
46.75,955
46.833333333333336,955
46.916666666666664,961
47,959
47.083333333333336,953
47.166666666666664,963
47.25,960
47.333333333333336,961
47.416666666666664,960
47.5,956
47.583333333333336,960
47.666666666666664,962
47.75,962
47.833333333333336,955
47.916666666666664,954
