"Hours since thread went live","Re:Monster - Episode 7 discussion"
25.666666666666668,168
25.75,166
25.833333333333332,167
25.916666666666668,168
26,170
26.083333333333332,165
26.166666666666668,167
26.25,165
26.333333333333332,170
26.416666666666668,166
26.5,168
26.583333333333332,170
26.666666666666668,168
26.75,172
26.833333333333332,172
26.916666666666668,172
27,174
27.083333333333332,171
27.166666666666668,174
27.25,171
27.333333333333332,174
27.416666666666668,171
27.5,176
27.583333333333332,174
27.666666666666668,176
27.75,178
27.833333333333332,175
27.916666666666668,177
28,176
28.083333333333332,176
28.166666666666668,173
28.25,175
28.333333333333332,174
28.416666666666668,179
28.5,178
28.583333333333332,176
28.666666666666668,175
28.75,179
28.833333333333332,175
28.916666666666668,176
29,180
29.083333333333332,175
29.166666666666668,180
29.25,177
29.333333333333332,177
29.416666666666668,178
29.5,180
29.583333333333332,179
29.666666666666668,177
29.75,175
29.833333333333332,175
29.916666666666668,177
30,177
30.083333333333332,176
30.166666666666668,175
30.25,173
30.333333333333332,180
30.416666666666668,178
30.5,179
30.583333333333332,177
30.666666666666668,179
30.75,177
30.833333333333332,176
30.916666666666668,180
31,180
31.083333333333332,180
31.166666666666668,182
31.25,178
31.333333333333332,177
31.416666666666668,178
31.5,177
31.583333333333332,174
31.666666666666668,179
31.75,177
31.833333333333332,177
31.916666666666668,176
32,177
32.083333333333336,181
32.166666666666664,178
32.25,178
32.333333333333336,177
32.416666666666664,180
32.5,178
32.583333333333336,176
32.666666666666664,179
32.75,177
32.833333333333336,177
32.916666666666664,183
33,180
33.083333333333336,183
33.166666666666664,181
33.25,179
33.333333333333336,182
33.416666666666664,181
33.5,182
33.583333333333336,179
33.666666666666664,180
33.75,178
33.833333333333336,180
33.916666666666664,184
34,185
34.083333333333336,183
34.166666666666664,181
34.25,185
34.333333333333336,181
34.416666666666664,185
34.5,181
34.583333333333336,185
34.666666666666664,181
34.75,182
34.833333333333336,183
34.916666666666664,182
35,179
35.083333333333336,182
35.166666666666664,180
35.25,184
35.333333333333336,185
35.416666666666664,183
35.5,183
35.583333333333336,185
35.666666666666664,181
35.75,181
35.833333333333336,182
35.916666666666664,186
36,186
36.083333333333336,184
36.166666666666664,184
36.25,185
36.333333333333336,180
36.416666666666664,185
36.5,182
36.583333333333336,188
36.666666666666664,188
36.75,181
36.833333333333336,184
36.916666666666664,181
37,185
37.083333333333336,184
37.166666666666664,187
37.25,184
37.333333333333336,188
37.416666666666664,186
37.5,186
37.583333333333336,184
37.666666666666664,187
37.75,188
37.833333333333336,190
37.916666666666664,182
38,185
38.083333333333336,187
38.166666666666664,188
38.25,186
38.333333333333336,186
38.416666666666664,186
38.5,190
38.583333333333336,188
38.666666666666664,184
38.75,188
38.833333333333336,184
38.916666666666664,184
39,186
39.083333333333336,190
39.166666666666664,188
39.25,183
39.333333333333336,188
39.416666666666664,186
39.5,187
39.583333333333336,187
39.666666666666664,189
39.75,184
39.833333333333336,184
39.916666666666664,186
40,186
40.083333333333336,184
40.166666666666664,188
40.25,185
40.333333333333336,188
40.416666666666664,187
40.5,186
40.583333333333336,188
40.666666666666664,188
40.75,185
40.833333333333336,188
40.916666666666664,186
41,190
41.083333333333336,186
41.166666666666664,189
41.25,187
41.333333333333336,187
41.416666666666664,190
41.5,184
41.583333333333336,185
41.666666666666664,188
41.75,186
41.833333333333336,186
41.916666666666664,187
42,186
42.083333333333336,187
42.166666666666664,188
42.25,188
42.333333333333336,191
42.416666666666664,189
42.5,190
42.583333333333336,186
42.666666666666664,187
42.75,188
42.833333333333336,191
42.916666666666664,185
43,186
43.083333333333336,186
43.166666666666664,187
43.25,187
43.333333333333336,190
43.416666666666664,187
43.5,185
43.583333333333336,192
43.666666666666664,188
43.75,187
43.833333333333336,190
43.916666666666664,185
44,189
44.083333333333336,186
44.166666666666664,186
44.25,188
44.333333333333336,187
44.416666666666664,186
44.5,186
44.583333333333336,186
44.666666666666664,189
44.75,188
44.833333333333336,191
44.916666666666664,189
45,186
45.083333333333336,193
45.166666666666664,187
45.25,187
45.333333333333336,190
45.416666666666664,190
45.5,185
45.583333333333336,186
45.666666666666664,189
45.75,190
45.833333333333336,190
45.916666666666664,189
46,191
46.083333333333336,186
46.166666666666664,190
46.25,190
46.333333333333336,189
46.416666666666664,189
46.5,185
46.583333333333336,188
46.666666666666664,187
46.75,192
46.833333333333336,189
46.916666666666664,192
47,188
47.083333333333336,186
47.166666666666664,188
47.25,188
47.333333333333336,190
47.416666666666664,185
47.5,187
47.583333333333336,190
47.666666666666664,191
47.75,191
47.833333333333336,190
47.916666666666664,187
