"Hours since thread went live","Highspeed Étoile - Episode 6 discussion"
39.166666666666664,21
39.25,23
39.333333333333336,20
39.416666666666664,22
39.5,22
39.583333333333336,21
39.666666666666664,22
39.75,22
39.833333333333336,20
39.916666666666664,21
40,20
40.083333333333336,20
40.166666666666664,22
40.25,22
40.333333333333336,21
40.416666666666664,21
40.5,22
40.583333333333336,22
40.666666666666664,23
40.75,22
40.833333333333336,23
40.916666666666664,19
41,19
41.083333333333336,19
41.166666666666664,23
41.25,20
41.333333333333336,20
41.416666666666664,21
41.5,19
41.583333333333336,22
41.666666666666664,20
41.75,22
41.833333333333336,19
41.916666666666664,23
42,22
42.083333333333336,21
42.166666666666664,19
42.25,21
42.333333333333336,23
42.416666666666664,23
42.5,21
42.583333333333336,20
42.666666666666664,21
42.75,20
42.833333333333336,23
42.916666666666664,22
43,23
43.083333333333336,19
43.166666666666664,22
43.25,21
43.333333333333336,22
43.416666666666664,22
43.5,23
43.583333333333336,21
43.666666666666664,21
43.75,20
43.833333333333336,21
43.916666666666664,23
44,21
44.083333333333336,21
44.166666666666664,20
44.25,20
44.333333333333336,21
44.416666666666664,21
44.5,20
44.583333333333336,22
44.666666666666664,22
44.75,21
44.833333333333336,21
44.916666666666664,20
45,21
45.083333333333336,20
45.166666666666664,22
45.25,22
45.333333333333336,21
45.416666666666664,22
45.5,21
45.583333333333336,22
45.666666666666664,21
45.75,23
45.833333333333336,21
45.916666666666664,22
46,23
46.083333333333336,22
46.166666666666664,23
46.25,20
46.333333333333336,20
46.416666666666664,20
46.5,22
46.583333333333336,20
46.666666666666664,23
46.75,20
46.833333333333336,21
46.916666666666664,21
47,22
47.083333333333336,21
47.166666666666664,21
47.25,23
47.333333333333336,21
47.416666666666664,22
47.5,22
47.583333333333336,22
47.666666666666664,22
47.75,19
47.833333333333336,22
47.916666666666664,22
