"Hours since thread went live","Odekake Kozame - Episode 46 discussion"
39.166666666666664,11
39.25,13
39.333333333333336,11
39.416666666666664,11
39.5,13
39.583333333333336,11
39.666666666666664,14
39.75,11
39.833333333333336,11
39.916666666666664,11
40,12
40.083333333333336,12
40.166666666666664,14
40.25,12
40.333333333333336,12
40.416666666666664,12
40.5,14
40.583333333333336,12
40.666666666666664,11
40.75,10
40.833333333333336,14
40.916666666666664,10
41,11
41.083333333333336,10
41.166666666666664,14
41.25,12
41.333333333333336,12
41.416666666666664,11
41.5,10
41.583333333333336,12
41.666666666666664,11
41.75,12
41.833333333333336,14
41.916666666666664,14
42,11
42.083333333333336,13
42.166666666666664,10
42.25,13
42.333333333333336,14
42.416666666666664,12
42.5,13
42.583333333333336,13
42.666666666666664,12
42.75,13
42.833333333333336,12
42.916666666666664,13
43,14
43.083333333333336,12
43.166666666666664,11
43.25,13
43.333333333333336,13
43.416666666666664,10
43.5,14
43.583333333333336,13
43.666666666666664,12
43.75,13
43.833333333333336,12
43.916666666666664,11
44,12
44.083333333333336,13
44.166666666666664,14
44.25,11
44.333333333333336,12
44.416666666666664,13
44.5,12
44.583333333333336,12
44.666666666666664,13
44.75,13
44.833333333333336,12
44.916666666666664,12
45,10
45.083333333333336,11
45.166666666666664,11
45.25,12
45.333333333333336,13
45.416666666666664,13
45.5,11
45.583333333333336,14
45.666666666666664,12
45.75,14
45.833333333333336,13
45.916666666666664,13
46,11
46.083333333333336,11
46.166666666666664,11
46.25,12
46.333333333333336,13
46.416666666666664,11
46.5,12
46.583333333333336,12
46.666666666666664,13
46.75,11
46.833333333333336,12
46.916666666666664,12
47,13
47.083333333333336,12
47.166666666666664,13
47.25,11
47.333333333333336,12
47.416666666666664,11
47.5,11
47.583333333333336,12
47.666666666666664,10
47.75,11
47.833333333333336,11
47.916666666666664,12
