"Hours since thread went live","Kusuriya no Hitorigoto • The Apothecary Diaries - Episode 4 discussion"
33.916666666666664,2082
34,2079
34.083333333333336,2080
34.166666666666664,2085
34.25,2079
34.333333333333336,2087
34.416666666666664,2079
34.5,2081
34.583333333333336,2089
34.666666666666664,2088
34.75,2086
34.833333333333336,2091
34.916666666666664,2094
35,2090
35.083333333333336,2096
35.166666666666664,2091
35.25,2094
35.333333333333336,2095
35.416666666666664,2097
35.5,2096
35.583333333333336,2100
35.666666666666664,2101
35.75,2101
35.833333333333336,2101
35.916666666666664,2095
36,2105
36.083333333333336,2102
36.166666666666664,2101
36.25,2109
36.333333333333336,2100
36.416666666666664,2108
36.5,2108
36.583333333333336,2108
36.666666666666664,2106
36.75,2111
36.833333333333336,2114
36.916666666666664,2114
37,2114
37.083333333333336,2110
37.166666666666664,2106
37.25,2108
37.333333333333336,2113
37.416666666666664,2108
37.5,2111
37.583333333333336,2118
37.666666666666664,2109
37.75,2109
37.833333333333336,2111
37.916666666666664,2113
38,2114
38.083333333333336,2113
38.166666666666664,2113
38.25,2112
38.333333333333336,2117
38.416666666666664,2113
38.5,2114
38.583333333333336,2116
38.666666666666664,2121
38.75,2123
38.833333333333336,2122
38.916666666666664,2120
39,2122
39.083333333333336,2116
39.166666666666664,2127
39.25,2121
39.333333333333336,2126
39.416666666666664,2130
39.5,2133
39.583333333333336,2128
39.666666666666664,2135
39.75,2130
39.833333333333336,2129
39.916666666666664,2127
40,2137
40.083333333333336,2133
40.166666666666664,2136
40.25,2134
40.333333333333336,2138
40.416666666666664,2136
40.5,2135
40.583333333333336,2139
40.666666666666664,2136
40.75,2137
40.833333333333336,2137
40.916666666666664,2132
41,2133
41.083333333333336,2136
41.166666666666664,2136
41.25,2138
41.333333333333336,2135
41.416666666666664,2141
41.5,2141
41.583333333333336,2148
41.666666666666664,2146
41.75,2140
41.833333333333336,2142
41.916666666666664,2145
42,2150
42.083333333333336,2148
42.166666666666664,2147
42.25,2144
42.333333333333336,2149
42.416666666666664,2153
42.5,2148
42.583333333333336,2151
42.666666666666664,2153
42.75,2145
42.833333333333336,2148
42.916666666666664,2149
43,2157
43.083333333333336,2154
43.166666666666664,2154
43.25,2157
43.333333333333336,2149
43.416666666666664,2151
43.5,2151
43.583333333333336,2158
43.666666666666664,2157
43.75,2157
43.833333333333336,2153
43.916666666666664,2157
44,2152
44.083333333333336,2155
44.166666666666664,2159
44.25,2159
44.333333333333336,2159
44.416666666666664,2161
44.5,2158
44.583333333333336,2158
44.666666666666664,2159
44.75,2159
44.833333333333336,2162
44.916666666666664,2158
45,2162
45.083333333333336,2169
45.166666666666664,2167
45.25,2166
45.333333333333336,2167
45.416666666666664,2169
45.5,2165
45.583333333333336,2162
45.666666666666664,2166
45.75,2167
45.833333333333336,2166
45.916666666666664,2170
46,2164
46.083333333333336,2168
46.166666666666664,2164
46.25,2165
46.333333333333336,2168
46.416666666666664,2174
46.5,2168
46.583333333333336,2168
46.666666666666664,2167
46.75,2174
46.833333333333336,2173
46.916666666666664,2167
47,2175
47.083333333333336,2172
47.166666666666664,2175
47.25,2175
47.333333333333336,2172
47.416666666666664,2170
47.5,2171
47.583333333333336,2168
47.666666666666664,2168
47.75,2175
47.833333333333336,2178
47.916666666666664,2166
