"Hours since thread went live","Vampire Dormitory - Episode 6 discussion"
39.166666666666664,40
39.25,40
39.333333333333336,40
39.416666666666664,40
39.5,42
39.583333333333336,46
39.666666666666664,44
39.75,42
39.833333333333336,43
39.916666666666664,43
40,43
40.083333333333336,42
40.166666666666664,45
40.25,38
40.333333333333336,41
40.416666666666664,42
40.5,45
40.583333333333336,42
40.666666666666664,42
40.75,42
40.833333333333336,41
40.916666666666664,46
41,42
41.083333333333336,40
41.166666666666664,42
41.25,41
41.333333333333336,42
41.416666666666664,45
41.5,42
41.583333333333336,41
41.666666666666664,43
41.75,40
41.833333333333336,42
41.916666666666664,45
42,44
42.083333333333336,41
42.166666666666664,44
42.25,42
42.333333333333336,41
42.416666666666664,46
42.5,43
42.583333333333336,39
42.666666666666664,39
42.75,39
42.833333333333336,42
42.916666666666664,39
43,45
43.083333333333336,41
43.166666666666664,46
43.25,44
43.333333333333336,45
43.416666666666664,44
43.5,41
43.583333333333336,39
43.666666666666664,41
43.75,40
43.833333333333336,46
43.916666666666664,42
44,43
44.083333333333336,44
44.166666666666664,42
44.25,42
44.333333333333336,42
44.416666666666664,43
44.5,40
44.583333333333336,42
44.666666666666664,43
44.75,43
44.833333333333336,43
44.916666666666664,45
45,42
45.083333333333336,42
45.166666666666664,41
45.25,44
45.333333333333336,43
45.416666666666664,38
45.5,41
45.583333333333336,44
45.666666666666664,43
45.75,41
45.833333333333336,42
45.916666666666664,45
46,44
46.083333333333336,42
46.166666666666664,41
46.25,42
46.333333333333336,43
46.416666666666664,43
46.5,42
46.583333333333336,43
46.666666666666664,46
46.75,39
46.833333333333336,44
46.916666666666664,42
47,43
47.083333333333336,41
47.166666666666664,42
47.25,43
47.333333333333336,38
47.416666666666664,45
47.5,42
47.583333333333336,44
47.666666666666664,46
47.75,43
47.833333333333336,39
47.916666666666664,45
