"Hours since thread went live","Ninja Kamui - Episode 4 discussion"
35.583333333333336,211
35.666666666666664,212
35.75,211
35.833333333333336,208
35.916666666666664,212
36,215
36.083333333333336,214
36.166666666666664,214
36.25,213
36.333333333333336,215
36.416666666666664,215
36.5,211
36.583333333333336,213
36.666666666666664,214
36.75,212
36.833333333333336,213
36.916666666666664,212
37,211
37.083333333333336,216
37.166666666666664,219
37.25,212
37.333333333333336,214
37.416666666666664,215
37.5,217
37.583333333333336,217
37.666666666666664,216
37.75,216
37.833333333333336,215
37.916666666666664,218
38,215
38.083333333333336,214
38.166666666666664,213
38.25,217
38.333333333333336,213
38.416666666666664,215
38.5,212
38.583333333333336,220
38.666666666666664,221
38.75,217
38.833333333333336,217
38.916666666666664,220
39,219
39.083333333333336,221
39.166666666666664,221
39.25,219
39.333333333333336,221
39.416666666666664,216
39.5,219
39.583333333333336,220
39.666666666666664,218
39.75,218
39.833333333333336,216
39.916666666666664,221
40,217
40.083333333333336,219
40.166666666666664,220
40.25,218
40.333333333333336,218
40.416666666666664,220
40.5,218
40.583333333333336,220
40.666666666666664,224
40.75,217
40.833333333333336,220
40.916666666666664,222
41,221
41.083333333333336,220
41.166666666666664,221
41.25,217
41.333333333333336,222
41.416666666666664,221
41.5,219
41.583333333333336,222
41.666666666666664,224
41.75,222
41.833333333333336,218
41.916666666666664,220
42,220
42.083333333333336,221
42.166666666666664,220
42.25,223
42.333333333333336,223
42.416666666666664,223
42.5,221
42.583333333333336,220
42.666666666666664,222
42.75,222
42.833333333333336,222
42.916666666666664,221
43,224
43.083333333333336,219
43.166666666666664,220
43.25,223
43.333333333333336,219
43.416666666666664,224
43.5,222
43.583333333333336,220
43.666666666666664,222
43.75,222
43.833333333333336,225
43.916666666666664,222
44,223
44.083333333333336,219
44.166666666666664,222
44.25,223
44.333333333333336,220
44.416666666666664,223
44.5,226
44.583333333333336,222
44.666666666666664,220
44.75,221
44.833333333333336,221
44.916666666666664,226
45,221
45.083333333333336,222
45.166666666666664,220
45.25,221
45.333333333333336,223
45.416666666666664,224
45.5,223
45.583333333333336,223
45.666666666666664,218
45.75,224
45.833333333333336,224
45.916666666666664,225
46,226
46.083333333333336,221
46.166666666666664,223
46.25,222
46.333333333333336,224
46.416666666666664,221
46.5,223
46.583333333333336,225
46.666666666666664,222
46.75,222
46.833333333333336,222
46.916666666666664,223
47,226
47.083333333333336,219
47.166666666666664,218
47.25,219
47.333333333333336,226
47.416666666666664,220
47.5,222
47.583333333333336,224
47.666666666666664,224
47.75,221
47.833333333333336,220
47.916666666666664,224
