"Hours since thread went live","Kami wa Game ni Ueteiru. • Gods' Game We Play - Episode 4 discussion"
24.75,102
24.833333333333332,100
24.916666666666668,104
25,100
25.083333333333332,100
25.166666666666668,98
25.25,101
25.333333333333332,101
25.416666666666668,100
25.5,102
25.583333333333332,100
25.666666666666668,99
25.75,103
25.833333333333332,103
25.916666666666668,100
26,106
26.083333333333332,101
26.166666666666668,103
26.25,104
26.333333333333332,100
26.416666666666668,100
26.5,99
26.583333333333332,102
26.666666666666668,100
26.75,103
26.833333333333332,106
26.916666666666668,106
27,99
27.083333333333332,100
27.166666666666668,106
27.25,106
27.333333333333332,102
27.416666666666668,103
27.5,104
27.583333333333332,105
27.666666666666668,104
27.75,106
27.833333333333332,107
27.916666666666668,103
28,102
28.083333333333332,105
28.166666666666668,104
28.25,104
28.333333333333332,104
28.416666666666668,100
28.5,105
28.583333333333332,105
28.666666666666668,106
28.75,106
28.833333333333332,102
28.916666666666668,104
29,104
29.083333333333332,105
29.166666666666668,105
29.25,108
29.333333333333332,107
29.416666666666668,107
29.5,103
29.583333333333332,108
29.666666666666668,105
29.75,104
29.833333333333332,108
29.916666666666668,103
30,103
30.083333333333332,108
30.166666666666668,106
30.25,107
30.333333333333332,104
30.416666666666668,105
30.5,104
30.583333333333332,107
30.666666666666668,103
30.75,105
30.833333333333332,109
30.916666666666668,104
31,109
31.083333333333332,106
31.166666666666668,109
31.25,108
31.333333333333332,107
31.416666666666668,109
31.5,107
31.583333333333332,109
31.666666666666668,111
31.75,108
31.833333333333332,108
31.916666666666668,108
32,112
32.083333333333336,106
32.166666666666664,108
32.25,110
32.333333333333336,108
32.416666666666664,112
32.5,111
32.583333333333336,112
32.666666666666664,112
32.75,110
32.833333333333336,111
32.916666666666664,107
33,112
33.083333333333336,111
33.166666666666664,107
33.25,108
33.333333333333336,110
33.416666666666664,111
33.5,105
33.583333333333336,107
33.666666666666664,110
33.75,108
33.833333333333336,109
33.916666666666664,108
34,109
34.083333333333336,109
34.166666666666664,108
34.25,109
34.333333333333336,107
34.416666666666664,107
34.5,106
34.583333333333336,106
34.666666666666664,111
34.75,107
34.833333333333336,106
34.916666666666664,109
35,105
35.083333333333336,108
35.166666666666664,111
35.25,109
35.333333333333336,106
35.416666666666664,108
35.5,109
35.583333333333336,109
35.666666666666664,110
35.75,112
35.833333333333336,108
35.916666666666664,112
36,112
36.083333333333336,112
36.166666666666664,112
36.25,108
36.333333333333336,107
36.416666666666664,112
36.5,113
36.583333333333336,108
36.666666666666664,115
36.75,110
36.833333333333336,108
36.916666666666664,111
37,110
37.083333333333336,110
37.166666666666664,111
37.25,111
37.333333333333336,113
37.416666666666664,108
37.5,110
37.583333333333336,110
37.666666666666664,113
37.75,116
37.833333333333336,114
37.916666666666664,112
38,112
38.083333333333336,110
38.166666666666664,113
38.25,115
38.333333333333336,114
38.416666666666664,113
38.5,114
38.583333333333336,114
38.666666666666664,116
38.75,111
38.833333333333336,112
38.916666666666664,111
39,111
39.083333333333336,115
39.166666666666664,113
39.25,115
39.333333333333336,114
39.416666666666664,119
39.5,114
39.583333333333336,117
39.666666666666664,117
39.75,113
39.833333333333336,113
39.916666666666664,118
40,114
40.083333333333336,115
40.166666666666664,111
40.25,113
40.333333333333336,117
40.416666666666664,114
40.5,115
40.583333333333336,118
40.666666666666664,115
40.75,112
40.833333333333336,117
40.916666666666664,118
41,116
41.083333333333336,111
41.166666666666664,118
41.25,114
41.333333333333336,115
41.416666666666664,114
41.5,115
41.583333333333336,118
41.666666666666664,113
41.75,119
41.833333333333336,115
41.916666666666664,116
42,118
42.083333333333336,116
42.166666666666664,115
42.25,115
42.333333333333336,116
42.416666666666664,115
42.5,118
42.583333333333336,116
42.666666666666664,117
42.75,116
42.833333333333336,115
42.916666666666664,117
43,112
43.083333333333336,118
43.166666666666664,113
43.25,117
43.333333333333336,117
43.416666666666664,114
43.5,114
43.583333333333336,114
43.666666666666664,117
43.75,118
43.833333333333336,113
43.916666666666664,115
44,113
44.083333333333336,116
44.166666666666664,118
44.25,116
44.333333333333336,114
44.416666666666664,119
44.5,116
44.583333333333336,117
44.666666666666664,113
44.75,115
44.833333333333336,116
44.916666666666664,118
45,119
45.083333333333336,115
45.166666666666664,119
45.25,115
45.333333333333336,119
45.416666666666664,119
45.5,113
45.583333333333336,118
45.666666666666664,114
45.75,119
45.833333333333336,114
45.916666666666664,119
46,113
46.083333333333336,114
46.166666666666664,114
46.25,116
46.333333333333336,115
46.416666666666664,116
46.5,115
46.583333333333336,117
46.666666666666664,115
46.75,114
46.833333333333336,113
46.916666666666664,116
47,116
47.083333333333336,114
47.166666666666664,118
47.25,115
47.333333333333336,119
47.416666666666664,113
47.5,117
47.583333333333336,117
47.666666666666664,118
47.75,116
47.833333333333336,115
47.916666666666664,112
