"Hours since thread went live","Re:Monster - Episode 1 discussion"
26.583333333333332,411
26.666666666666668,415
26.75,407
26.833333333333332,415
26.916666666666668,411
27,412
27.083333333333332,413
27.166666666666668,414
27.25,409
27.333333333333332,411
27.416666666666668,412
27.5,413
27.583333333333332,413
27.666666666666668,418
27.75,419
27.833333333333332,418
27.916666666666668,416
28,421
28.083333333333332,419
28.166666666666668,427
28.25,424
28.333333333333332,421
28.416666666666668,422
28.5,416
28.583333333333332,425
28.666666666666668,422
28.75,421
28.833333333333332,419
28.916666666666668,420
29,425
29.083333333333332,425
29.166666666666668,422
29.25,423
29.333333333333332,429
29.416666666666668,421
29.5,424
29.583333333333332,427
29.666666666666668,425
29.75,427
29.833333333333332,427
29.916666666666668,427
30,427
30.083333333333332,433
30.166666666666668,427
30.25,431
30.333333333333332,426
30.416666666666668,433
30.5,427
30.583333333333332,431
30.666666666666668,429
30.75,430
30.833333333333332,427
30.916666666666668,429
31,436
31.083333333333332,432
31.166666666666668,434
31.25,433
31.333333333333332,433
31.416666666666668,435
31.5,429
31.583333333333332,429
31.666666666666668,431
31.75,435
31.833333333333332,436
31.916666666666668,431
32,432
32.083333333333336,427
32.166666666666664,432
32.25,437
32.333333333333336,434
32.416666666666664,437
32.5,431
32.583333333333336,431
32.666666666666664,435
32.75,433
32.833333333333336,432
32.916666666666664,435
33,433
33.083333333333336,429
33.166666666666664,431
33.25,437
33.333333333333336,430
33.416666666666664,432
33.5,441
33.583333333333336,443
33.666666666666664,438
33.75,438
33.833333333333336,434
33.916666666666664,438
34,433
34.083333333333336,440
34.166666666666664,439
34.25,439
34.333333333333336,442
34.416666666666664,442
34.5,440
34.583333333333336,441
34.666666666666664,441
34.75,441
34.833333333333336,442
34.916666666666664,445
35,443
35.083333333333336,440
35.166666666666664,440
35.25,441
35.333333333333336,443
35.416666666666664,444
35.5,445
35.583333333333336,449
35.666666666666664,444
35.75,441
35.833333333333336,440
35.916666666666664,448
36,441
36.083333333333336,444
36.166666666666664,442
36.25,447
36.333333333333336,444
36.416666666666664,444
36.5,445
36.583333333333336,444
36.666666666666664,443
36.75,441
36.833333333333336,443
36.916666666666664,450
37,447
37.083333333333336,449
37.166666666666664,445
37.25,448
37.333333333333336,445
37.416666666666664,443
37.5,448
37.583333333333336,448
37.666666666666664,444
37.75,444
37.833333333333336,447
37.916666666666664,447
38,449
38.083333333333336,442
38.166666666666664,441
38.25,446
38.333333333333336,449
38.416666666666664,451
38.5,452
38.583333333333336,452
38.666666666666664,445
38.75,444
38.833333333333336,449
38.916666666666664,446
39,450
39.083333333333336,449
39.166666666666664,445
39.25,448
39.333333333333336,450
39.416666666666664,446
39.5,448
39.583333333333336,444
39.666666666666664,446
39.75,447
39.833333333333336,446
39.916666666666664,453
40,450
40.083333333333336,445
40.166666666666664,447
40.25,453
40.333333333333336,446
40.416666666666664,453
40.5,445
40.583333333333336,449
40.666666666666664,455
40.75,450
40.833333333333336,452
40.916666666666664,451
41,446
41.083333333333336,449
41.166666666666664,452
41.25,451
41.333333333333336,453
41.416666666666664,451
41.5,448
41.583333333333336,447
41.666666666666664,446
41.75,448
41.833333333333336,448
41.916666666666664,450
42,451
42.083333333333336,451
42.166666666666664,453
42.25,451
42.333333333333336,446
42.416666666666664,450
42.5,446
42.583333333333336,446
42.666666666666664,450
42.75,453
42.833333333333336,448
42.916666666666664,454
43,455
43.083333333333336,457
43.166666666666664,449
43.25,448
43.333333333333336,448
43.416666666666664,453
43.5,446
43.583333333333336,450
43.666666666666664,448
43.75,450
43.833333333333336,455
43.916666666666664,452
44,445
44.083333333333336,452
44.166666666666664,451
44.25,448
44.333333333333336,447
44.416666666666664,450
44.5,450
44.583333333333336,451
44.666666666666664,448
44.75,450
44.833333333333336,455
44.916666666666664,456
45,450
45.083333333333336,455
45.166666666666664,451
45.25,455
45.333333333333336,449
45.416666666666664,453
45.5,450
45.583333333333336,451
45.666666666666664,452
45.75,454
45.833333333333336,455
45.916666666666664,450
46,453
46.083333333333336,454
46.166666666666664,451
46.25,455
46.333333333333336,454
46.416666666666664,458
46.5,448
46.583333333333336,454
46.666666666666664,452
46.75,452
46.833333333333336,458
46.916666666666664,459
47,451
47.083333333333336,452
47.166666666666664,455
47.25,453
47.333333333333336,452
47.416666666666664,460
47.5,458
47.583333333333336,457
47.666666666666664,457
47.75,454
47.833333333333336,449
47.916666666666664,454
