"Hours since thread went live","Nijiyon Animation Season 2 - Episode 5 discussion"
22.083333333333332,28
22.166666666666668,29
22.25,28
22.333333333333332,29
22.416666666666668,30
22.5,29
22.583333333333332,29
22.666666666666668,30
22.75,28
22.833333333333332,29
22.916666666666668,28
23,28
23.083333333333332,29
23.166666666666668,27
23.25,29
23.333333333333332,28
23.416666666666668,30
23.5,29
23.583333333333332,28
23.666666666666668,29
23.75,30
23.833333333333332,29
23.916666666666668,29
24,31
24.083333333333332,31
24.166666666666668,28
24.25,29
24.333333333333332,29
24.416666666666668,27
24.5,30
24.583333333333332,27
24.666666666666668,28
24.75,32
24.833333333333332,29
24.916666666666668,28
25,30
25.083333333333332,32
25.166666666666668,31
25.25,31
25.333333333333332,29
25.416666666666668,32
25.5,32
25.583333333333332,31
25.666666666666668,30
25.75,29
25.833333333333332,33
25.916666666666668,31
26,30
26.083333333333332,30
26.166666666666668,30
26.25,31
26.333333333333332,33
26.416666666666668,32
26.5,30
26.583333333333332,31
26.666666666666668,32
26.75,32
26.833333333333332,30
26.916666666666668,30
27,30
27.083333333333332,31
27.166666666666668,31
27.25,32
27.333333333333332,29
27.416666666666668,29
27.5,33
27.583333333333332,31
27.666666666666668,32
27.75,30
27.833333333333332,31
27.916666666666668,31
28,32
28.083333333333332,31
28.166666666666668,29
28.25,30
28.333333333333332,30
28.416666666666668,32
28.5,35
28.583333333333332,29
28.666666666666668,33
28.75,35
28.833333333333332,33
28.916666666666668,32
29,35
29.083333333333332,31
29.166666666666668,32
29.25,35
29.333333333333332,31
29.416666666666668,28
29.5,29
29.583333333333332,31
29.666666666666668,35
29.75,34
29.833333333333332,31
29.916666666666668,32
30,31
30.083333333333332,34
30.166666666666668,29
30.25,33
30.333333333333332,31
30.416666666666668,33
30.5,33
30.583333333333332,34
30.666666666666668,33
30.75,32
30.833333333333332,35
30.916666666666668,34
31,33
31.083333333333332,32
31.166666666666668,30
31.25,34
31.333333333333332,30
31.416666666666668,32
31.5,29
31.583333333333332,28
31.666666666666668,34
31.75,32
31.833333333333332,31
31.916666666666668,35
32,36
32.083333333333336,33
32.166666666666664,31
32.25,35
32.333333333333336,33
32.416666666666664,30
32.5,31
32.583333333333336,28
32.666666666666664,34
32.75,33
32.833333333333336,31
32.916666666666664,31
33,32
33.083333333333336,35
33.166666666666664,30
33.25,31
33.333333333333336,33
33.416666666666664,32
33.5,29
33.583333333333336,32
33.666666666666664,30
33.75,33
33.833333333333336,31
33.916666666666664,33
34,29
34.083333333333336,29
34.166666666666664,33
34.25,35
34.333333333333336,33
34.416666666666664,30
34.5,35
34.583333333333336,33
34.666666666666664,32
34.75,32
34.833333333333336,34
34.916666666666664,34
35,33
35.083333333333336,31
35.166666666666664,31
35.25,30
35.333333333333336,33
35.416666666666664,30
35.5,30
35.583333333333336,35
35.666666666666664,35
35.75,30
35.833333333333336,31
35.916666666666664,29
36,29
36.083333333333336,33
36.166666666666664,35
36.25,28
36.333333333333336,32
36.416666666666664,33
36.5,36
36.583333333333336,35
36.666666666666664,30
36.75,35
36.833333333333336,32
36.916666666666664,32
37,34
37.083333333333336,32
37.166666666666664,34
37.25,32
37.333333333333336,32
37.416666666666664,32
37.5,34
37.583333333333336,32
37.666666666666664,35
37.75,30
37.833333333333336,36
37.916666666666664,34
38,33
38.083333333333336,31
38.166666666666664,34
38.25,32
38.333333333333336,33
38.416666666666664,31
38.5,32
38.583333333333336,33
38.666666666666664,33
38.75,35
38.833333333333336,33
38.916666666666664,34
39,29
39.083333333333336,36
39.166666666666664,32
39.25,36
39.333333333333336,36
39.416666666666664,31
39.5,34
39.583333333333336,32
39.666666666666664,33
39.75,34
39.833333333333336,34
39.916666666666664,35
40,30
40.083333333333336,36
40.166666666666664,34
40.25,33
40.333333333333336,31
40.416666666666664,34
40.5,33
40.583333333333336,33
40.666666666666664,35
40.75,35
40.833333333333336,35
40.916666666666664,34
41,32
41.083333333333336,37
41.166666666666664,36
41.25,30
41.333333333333336,30
41.416666666666664,33
41.5,34
41.583333333333336,34
41.666666666666664,34
41.75,33
41.833333333333336,35
41.916666666666664,33
42,34
42.083333333333336,34
42.166666666666664,31
42.25,34
42.333333333333336,30
42.416666666666664,31
42.5,31
42.583333333333336,34
42.666666666666664,32
42.75,35
42.833333333333336,31
42.916666666666664,31
43,31
43.083333333333336,35
43.166666666666664,30
43.25,34
43.333333333333336,32
43.416666666666664,31
43.5,30
43.583333333333336,34
43.666666666666664,36
43.75,36
43.833333333333336,33
43.916666666666664,35
44,35
44.083333333333336,29
44.166666666666664,33
44.25,30
44.333333333333336,35
44.416666666666664,30
44.5,34
44.583333333333336,31
44.666666666666664,34
44.75,36
44.833333333333336,30
44.916666666666664,33
45,29
45.083333333333336,37
45.166666666666664,32
45.25,30
45.333333333333336,33
45.416666666666664,35
45.5,30
45.583333333333336,33
45.666666666666664,31
45.75,33
45.833333333333336,33
45.916666666666664,32
46,34
46.083333333333336,33
46.166666666666664,33
46.25,33
46.333333333333336,34
46.416666666666664,34
46.5,35
46.583333333333336,32
46.666666666666664,34
46.75,34
46.833333333333336,33
46.916666666666664,34
47,34
47.083333333333336,33
47.166666666666664,32
47.25,33
47.333333333333336,34
47.416666666666664,33
47.5,32
47.583333333333336,36
47.666666666666664,33
47.75,35
47.833333333333336,35
47.916666666666664,33
